@relation 'newest_weka_batters_no_null-weka.filters.unsupervised.attribute.Remove-R1,23-weka.filters.unsupervised.attribute.NumericToNominal-R19'

@attribute lgID {NL,AL}
@attribute yearID numeric
@attribute AB numeric
@attribute R numeric
@attribute H numeric
@attribute 2B numeric
@attribute 3B numeric
@attribute HR numeric
@attribute RBI numeric
@attribute SB numeric
@attribute CS numeric
@attribute BB numeric
@attribute SO numeric
@attribute IBB numeric
@attribute SH numeric
@attribute SF numeric
@attribute GIDP numeric
@attribute G numeric
@attribute GP {0,1}
@attribute height numeric
@attribute weight numeric
@attribute age numeric
@attribute num_years_in_league numeric
@attribute previous_appearances numeric

@data
NL,2008,17,1,5,0,0,0,2,0,0,1,2,0,0,0,0,10,0,72,185,33,10,0
AL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,75,226,25,0,0
NL,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,73,185,23,0,0
NL,1997,13,1,1,0,0,0,1,0,0,0,5,0,2,0,0,11,0,74,175,22,0,0
NL,1998,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,74,175,23,1,0
NL,1999,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,74,175,24,2,0
NL,2000,22,1,4,0,0,0,3,0,0,1,8,0,3,0,1,41,0,74,175,25,3,0
NL,2001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,74,175,26,4,0
NL,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,74,215,25,0,0
NL,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74,215,26,1,0
AL,2001,67,6,13,2,0,2,8,0,0,7,15,0,0,0,3,23,0,75,235,23,0,0
AL,2002,378,56,92,15,0,15,58,1,3,48,98,5,3,0,11,129,0,75,235,24,1,0
AL,2003,324,60,92,19,0,14,47,5,2,70,57,4,3,1,9,96,0,75,235,25,2,0
NL,2004,251,35,63,16,0,7,33,6,3,40,58,2,0,1,5,73,0,75,235,26,3,0
NL,2005,453,66,131,35,3,15,74,3,8,80,87,8,0,2,15,131,0,75,235,27,4,0
NL,2006,500,100,145,46,0,23,77,10,3,110,99,15,2,3,12,147,0,75,235,28,5,0
NL,2008,109,15,24,8,0,5,20,0,0,33,25,4,0,1,2,38,0,75,235,30,7,0
NL,2009,353,47,104,16,2,6,44,2,2,63,66,3,0,2,11,98,0,75,235,31,8,0
AL,2010,72,12,12,4,0,2,8,0,1,24,23,0,0,0,2,24,0,75,235,32,9,0
AL,2012,87,9,18,4,0,4,11,2,0,11,26,0,0,0,4,38,0,75,235,34,11,0
AL,1980,20,0,4,0,0,0,3,0,0,2,4,0,0,2,0,12,0,74,195,22,0,0
AL,1982,234,26,58,10,0,10,33,0,0,30,46,2,0,7,3,89,0,74,195,24,2,0
NL,1982,46,5,11,5,0,0,6,0,1,6,4,1,1,1,1,27,0,73,190,26,0,0
NL,1983,144,22,36,3,0,1,17,1,3,20,27,3,4,0,4,86,0,73,190,27,1,0
NL,1984,294,28,82,13,0,5,30,4,7,21,21,6,6,0,2,91,0,73,190,28,2,0
NL,1988,9,1,1,0,0,0,0,0,0,0,6,0,0,0,0,4,0,82,225,25,0,0
NL,1989,7,0,1,0,0,0,0,0,0,0,3,0,2,0,0,7,0,82,225,26,1,0
AL,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,82,225,30,5,0
AL,1998,7,1,1,0,0,0,0,0,0,0,2,0,0,0,0,23,0,82,225,35,10,1
NL,1999,97,1,12,4,0,0,6,0,0,0,46,0,7,0,1,35,1,82,225,36,11,1
NL,2000,83,4,13,2,0,0,8,0,0,3,35,0,5,0,1,35,1,82,225,37,12,2
NL,2001,80,2,8,0,0,0,2,0,0,3,38,0,7,0,3,35,1,82,225,38,13,3
NL,2002,89,4,12,3,0,0,8,0,0,3,40,0,6,1,3,35,1,82,225,39,14,4
NL,2003,36,2,7,0,0,1,3,0,0,0,17,0,2,0,0,18,0,82,225,40,15,5
NL,2004,80,1,10,3,0,0,6,0,0,4,37,0,3,0,1,35,1,82,225,41,16,5
AL,2005,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,34,0,82,225,42,17,6
AL,2006,6,0,1,0,0,0,0,0,0,0,4,0,0,0,0,33,0,82,225,43,18,6
NL,2007,15,0,1,0,0,0,0,0,0,1,7,0,2,0,0,10,0,82,225,44,19,6
NL,2008,50,2,7,1,0,0,5,0,0,4,26,0,6,0,0,30,0,82,225,45,20,6
NL,2009,26,1,2,0,0,0,0,0,0,1,16,0,1,0,0,22,0,82,225,46,21,6
NL,1964,7,1,0,0,0,0,0,0,0,3,0,1,0,0,0,14,0,73,202,27,0,0
AL,2003,412,79,121,21,2,10,52,5,3,20,67,1,1,4,10,114,0,70,190,27,0,0
AL,2004,537,68,145,25,2,10,61,6,3,28,98,2,3,2,17,141,0,70,190,28,1,0
AL,2005,398,55,107,21,6,8,58,5,6,22,82,1,2,1,8,142,0,70,190,29,2,0
AL,2006,461,86,147,34,2,12,49,8,2,33,81,4,1,1,9,134,0,70,190,30,3,0
AL,2007,275,31,65,13,2,2,14,4,2,16,56,0,5,0,7,79,0,70,190,31,4,0
NL,2008,333,52,101,21,0,6,50,5,6,19,68,1,5,5,3,109,0,70,190,32,5,0
NL,2009,165,23,42,10,2,4,22,2,1,13,27,0,1,1,5,65,0,70,190,33,6,0
NL,2010,202,24,53,11,2,2,15,2,2,5,50,0,2,2,3,102,0,70,190,34,7,0
NL,2011,246,33,76,22,1,5,28,2,1,5,63,1,2,2,4,111,0,70,190,35,8,0
NL,2012,169,23,51,9,3,3,16,2,1,10,43,1,0,0,3,76,0,70,190,36,9,0
NL,2013,123,13,30,7,1,1,11,0,0,6,32,0,1,0,3,74,0,70,190,37,10,0
NL,2014,187,24,44,15,0,2,25,0,1,1,37,0,2,3,4,113,0,70,190,38,11,0
AL,1982,14,2,4,2,0,0,0,0,0,4,3,0,0,0,0,8,0,75,215,26,0,0
AL,1983,27,2,7,0,0,0,1,0,0,3,1,0,0,0,0,9,0,75,215,27,1,0
NL,1984,5,0,1,0,0,0,1,0,0,0,2,0,0,0,0,5,0,75,215,28,2,0
NL,1982,32,2,7,2,0,0,2,0,0,1,6,0,0,1,0,17,0,76,205,23,0,0
NL,1984,33,2,5,2,0,1,2,1,0,7,10,0,0,0,0,16,0,76,205,25,2,0
NL,1985,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,76,205,26,3,0
AL,1986,31,1,8,0,1,0,2,0,0,0,3,0,0,0,0,11,0,70,160,28,0,0
AL,2003,3,3,1,0,0,0,0,0,0,0,2,0,0,0,0,8,0,70,160,27,0,0
AL,2007,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,73,220,25,0,0
AL,2008,31,2,4,0,0,1,2,0,0,0,6,0,1,0,1,14,0,73,220,26,1,0
AL,2009,258,21,55,19,2,2,27,1,1,26,60,1,3,1,11,80,0,73,220,27,2,0
AL,2010,178,24,34,10,0,2,13,1,1,25,46,2,1,3,5,61,0,73,220,28,3,0
NL,2011,179,9,34,6,1,3,16,3,0,14,58,1,2,1,3,67,0,73,220,29,4,0
NL,2012,52,3,13,2,0,0,4,0,0,4,10,2,1,1,2,17,0,73,220,30,5,0
NL,2013,35,2,6,1,1,0,2,0,0,3,6,0,0,0,2,20,0,73,220,31,6,0
NL,1997,60,7,18,1,0,2,9,1,1,6,14,0,1,0,2,21,0,70,185,24,0,0
NL,1998,13,2,3,1,0,0,0,1,0,1,5,0,0,0,1,8,0,70,185,25,1,0
NL,1999,156,24,44,10,0,5,23,2,3,20,31,0,4,3,3,83,0,70,185,26,2,0
NL,2000,45,4,8,0,0,0,3,1,1,2,10,0,1,0,3,26,0,70,185,27,3,0
AL,2001,248,32,73,19,2,4,33,2,2,34,57,0,4,1,2,85,0,70,185,28,4,0
AL,2002,111,15,24,5,0,1,12,5,2,16,22,1,2,0,2,45,0,70,185,29,5,0
AL,2005,18,5,4,2,0,0,0,0,0,1,4,0,0,0,0,22,0,70,185,32,8,0
NL,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,185,23,1,0
NL,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,71,185,30,8,0
AL,1960,6,1,1,0,0,1,1,0,1,0,1,0,0,0,0,5,0,70,180,23,0,0
AL,1961,3,1,0,0,0,0,0,0,0,2,1,0,0,0,1,3,0,70,180,24,1,0
AL,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,73,220,25,0,0
AL,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,73,220,26,1,0
NL,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,71,180,27,5,0
AL,1973,465,39,99,10,2,0,32,6,3,29,93,2,11,4,10,136,0,73,170,24,0,0
AL,1974,245,25,60,7,7,0,25,4,3,11,48,1,6,2,2,93,0,73,170,25,1,0
AL,1975,85,6,12,1,0,0,2,3,0,6,17,0,3,0,2,38,0,73,170,26,2,0
AL,1976,273,25,75,4,3,0,14,4,1,19,32,0,12,0,7,105,0,73,170,27,3,0
AL,1977,33,5,2,1,0,0,2,1,0,5,10,1,1,1,0,30,0,73,170,28,4,0
AL,1978,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,73,170,29,5,0
AL,1979,86,6,16,2,1,0,6,0,1,8,15,0,2,0,2,43,0,73,170,30,6,0
AL,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,73,185,23,0,0
AL,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,73,185,24,1,0
AL,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,73,185,26,3,0
AL,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,73,185,27,4,0
NL,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,75,195,25,0,0
AL,1982,98,17,23,2,1,3,14,3,13,11,26,1,1,1,1,70,0,75,195,26,1,0
NL,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,74,180,24,0,0
NL,2006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,0,74,180,25,1,0
NL,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,0,74,180,26,2,0
AL,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,180,23,3,0
NL,1981,9,1,2,0,1,0,3,1,1,1,1,1,0,0,1,11,0,72,173,25,0,0
NL,1982,57,5,11,0,2,0,2,4,1,5,5,0,0,0,0,36,0,72,173,26,1,0
NL,1983,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,72,173,27,2,0
NL,1984,24,3,5,0,0,0,4,0,0,5,4,0,0,0,0,17,0,72,173,28,3,0
NL,1986,127,13,36,3,1,1,10,6,3,7,9,0,0,0,2,61,0,72,173,30,5,0
NL,1987,85,7,21,5,0,1,14,5,0,7,6,0,0,2,0,75,0,72,173,31,6,0
NL,1988,94,7,29,5,1,0,3,0,2,12,15,1,1,0,2,86,0,72,173,32,7,0
NL,1989,114,9,31,3,1,2,17,1,0,7,12,0,2,2,2,85,0,72,173,33,8,0
NL,1990,49,6,8,1,0,1,5,1,0,7,6,2,0,0,1,47,0,72,173,34,9,0
AL,1963,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,0,75,180,20,0,0
AL,1964,24,3,5,0,0,0,1,0,0,0,7,0,3,0,1,25,0,75,180,21,1,0
AL,1965,59,4,10,1,0,1,2,0,0,3,22,0,6,0,1,39,0,75,180,22,2,0
AL,1966,69,6,10,1,0,2,8,0,0,3,21,0,4,0,1,34,0,75,180,23,3,0
AL,1967,51,0,8,0,0,0,2,0,0,1,12,0,5,1,0,31,0,75,180,24,4,0
AL,1968,62,3,12,1,0,1,9,0,0,0,15,0,5,0,0,25,1,75,180,25,5,0
AL,1969,79,6,9,2,0,0,1,0,0,7,27,0,1,1,1,33,0,75,180,26,6,1
AL,1970,84,4,17,1,0,0,5,0,0,2,17,0,9,0,3,38,0,75,180,27,7,1
AL,1971,69,3,10,0,0,0,2,0,0,3,14,0,9,0,0,38,0,75,180,28,8,1
NL,1972,63,3,10,0,0,0,2,0,0,0,10,0,7,0,3,29,0,75,180,29,9,1
NL,1973,74,3,15,1,0,0,7,0,0,4,17,0,7,0,3,36,0,75,180,30,10,1
NL,1974,51,0,6,2,0,0,2,0,0,2,10,0,9,0,1,22,0,75,180,31,11,1
NL,1976,64,3,7,1,0,0,3,0,0,2,10,0,10,0,4,31,0,75,180,33,13,1
NL,1977,79,3,14,1,0,1,4,0,0,3,14,0,6,1,0,31,0,75,180,34,14,1
NL,1978,66,2,8,2,0,0,6,0,0,3,13,0,12,0,1,33,1,75,180,35,15,1
AL,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,75,180,36,16,2
NL,2014,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,0,74,185,25,0,0
AL,1955,4,3,1,0,0,1,2,0,0,1,1,0,0,1,0,6,0,72,190,29,1,0
NL,1955,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,36,0,72,160,31,2,0
NL,1956,4,0,0,0,0,0,2,0,0,1,2,0,1,0,0,29,0,72,160,32,3,0
NL,1957,5,1,3,0,0,0,2,0,0,0,1,0,0,0,0,23,0,72,160,33,4,0
AL,2006,74,6,16,4,0,1,8,3,1,2,22,0,0,0,3,32,0,75,225,21,0,0
AL,2007,65,16,16,2,1,2,4,2,1,4,21,0,1,0,0,41,0,75,225,22,1,0
AL,2008,477,61,129,21,7,9,57,10,3,23,108,0,2,5,12,132,0,75,225,23,2,0
AL,2009,473,83,131,22,3,19,70,10,4,36,93,3,0,3,13,119,1,75,225,24,3,0
AL,2010,581,76,165,25,5,19,69,7,7,23,119,1,2,2,17,149,0,75,225,25,4,1
AL,2011,567,68,159,26,2,25,83,12,4,29,113,2,1,12,16,151,0,75,225,26,5,1
AL,2012,648,103,186,39,3,32,82,16,7,34,126,0,0,2,15,162,1,75,225,27,6,1
AL,2013,653,100,186,35,1,33,108,14,3,25,136,4,0,3,15,160,1,75,225,28,7,2
AL,2014,644,88,181,30,2,29,96,7,1,19,133,1,0,7,11,159,1,75,225,29,8,3
NL,1996,106,11,23,7,1,5,13,3,0,7,29,0,0,0,1,31,0,73,225,19,0,0
NL,1997,399,60,92,18,1,18,70,20,11,56,107,2,5,3,11,153,0,73,225,20,1,0
NL,1998,582,89,158,33,8,31,90,27,4,40,129,8,1,4,10,159,0,73,225,21,2,0
NL,1999,592,97,163,35,5,26,84,24,12,76,103,11,0,2,11,162,0,73,225,22,3,0
NL,2000,656,122,199,36,6,36,104,21,6,59,100,0,0,5,12,161,1,73,225,23,4,0
NL,2001,625,104,157,25,2,34,104,11,4,56,142,3,0,9,10,161,0,73,225,24,5,1
NL,2002,560,91,148,34,0,35,94,8,3,83,135,4,0,6,14,154,1,73,225,25,6,1
NL,2003,595,101,165,28,2,36,116,4,3,53,125,2,0,6,18,156,1,73,225,26,7,2
NL,2004,570,85,149,34,4,29,91,6,6,71,147,9,0,2,24,154,0,73,225,27,8,3
NL,2005,586,95,154,24,3,51,128,5,3,64,112,13,0,7,19,160,1,73,225,28,9,3
NL,2006,565,107,148,29,0,41,129,4,1,82,127,9,0,9,13,156,1,73,225,29,10,4
NL,2007,572,83,127,27,2,26,94,5,2,70,138,4,0,9,16,154,0,73,225,30,11,5
NL,2008,209,21,33,8,1,3,14,0,1,27,76,0,0,1,5,75,0,73,225,31,12,5
AL,2009,281,43,60,18,0,17,43,5,1,45,72,3,0,3,7,82,0,73,225,32,13,5
AL,2010,278,41,64,12,1,19,48,9,2,45,73,0,0,2,15,107,0,73,225,33,14,5
AL,2011,190,27,47,8,0,13,33,0,0,29,62,0,0,0,3,77,0,73,225,34,15,5
AL,2012,233,27,46,7,0,14,34,0,0,28,71,1,0,3,2,94,0,73,225,35,16,5
NL,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,165,26,0,0
NL,1986,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,26,0,76,225,23,0,0
NL,1987,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,32,0,76,225,24,1,0
NL,1988,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,42,0,76,225,25,2,0
NL,1991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77,0,76,225,28,5,0
NL,1992,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,76,225,29,6,0
AL,1974,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,74,195,25,0,0
AL,1975,11,2,1,0,0,0,0,0,0,3,3,0,0,0,0,9,0,74,195,26,1,0
AL,1976,166,22,35,6,0,6,17,3,0,14,30,3,4,2,5,78,0,74,195,27,2,0
AL,1977,17,3,3,0,0,1,3,0,0,4,5,0,0,1,1,14,0,74,195,28,3,0
AL,1981,34,4,9,1,0,3,7,0,1,1,7,0,0,0,0,10,0,74,195,32,7,0
AL,1983,72,5,16,4,0,1,11,0,2,5,17,1,0,2,2,41,0,74,195,34,9,0
AL,1984,143,14,37,4,0,4,22,1,1,10,19,1,0,2,0,64,0,74,195,35,10,0
AL,1985,134,14,30,2,0,5,23,1,0,11,30,1,0,2,1,83,0,74,195,36,11,0
AL,1986,21,1,2,0,0,0,3,0,0,2,5,0,0,0,0,13,0,74,195,37,12,0
NL,1993,20,0,1,0,0,0,0,0,0,0,7,0,2,0,0,9,0,76,210,23,0,0
NL,1994,46,3,5,1,0,0,1,0,0,0,19,0,8,0,0,24,0,76,210,24,1,0
NL,1995,56,3,9,0,0,0,2,0,0,1,25,0,18,0,0,30,0,76,210,25,2,0
NL,1996,60,6,7,2,0,0,2,0,0,3,20,0,9,0,1,31,0,76,210,26,3,0
NL,1997,62,4,8,2,0,0,3,0,0,3,18,0,4,0,0,30,1,76,210,27,4,0
NL,1998,48,1,9,1,0,0,4,0,0,2,21,0,12,0,1,30,0,76,210,28,5,1
NL,1999,16,1,5,0,0,1,1,0,0,0,4,0,1,0,0,12,0,76,210,29,6,1
NL,2000,44,4,2,0,0,0,0,0,0,3,21,0,7,0,0,27,0,76,210,30,7,1
NL,2001,57,5,8,2,0,0,1,0,0,3,18,0,2,0,1,33,0,76,210,31,8,1
NL,2002,33,2,5,0,0,0,2,0,0,0,11,0,1,0,1,19,0,76,210,32,9,1
NL,1997,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,4,0,72,185,25,0,0
NL,1998,45,3,8,1,0,0,4,0,0,0,14,0,5,0,1,35,0,72,185,26,1,0
NL,1999,27,3,4,1,0,0,4,0,0,2,7,0,4,1,0,30,0,72,185,27,2,0
NL,2000,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,11,0,72,185,28,3,0
NL,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,72,185,30,5,0
AL,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,72,185,32,7,0
NL,2007,19,0,3,1,0,0,4,0,0,0,8,0,0,1,0,5,0,73,215,24,0,0
NL,2008,116,16,31,10,1,1,17,1,0,7,28,2,3,1,3,41,0,73,215,25,1,0
NL,2009,13,2,4,0,0,0,1,0,0,4,3,0,0,0,0,5,0,73,215,26,2,0
NL,1985,25,0,5,0,0,0,1,0,0,3,7,0,0,0,0,31,0,72,183,28,0,0
NL,1986,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,72,183,29,1,0
NL,1991,89,14,26,1,2,2,6,2,1,2,31,0,0,1,2,52,0,74,200,26,0,0
NL,1992,63,7,12,2,1,1,4,3,0,7,21,0,3,0,1,54,0,74,200,27,1,0
NL,1993,209,29,57,11,4,6,31,9,4,10,48,1,5,1,6,86,0,74,200,28,2,0
NL,1994,40,6,12,2,1,0,2,0,1,2,14,1,0,0,1,21,0,74,200,29,3,0
NL,1995,182,33,51,6,2,8,31,2,1,13,45,1,2,3,2,79,0,74,200,30,4,0
NL,1996,149,22,36,7,0,4,18,1,0,12,42,1,0,0,3,89,0,74,200,31,5,0
NL,1997,152,24,37,9,0,7,25,7,2,16,45,0,1,1,4,92,0,74,200,32,6,0
NL,1998,31,3,6,1,0,0,3,0,0,3,9,0,0,0,2,20,0,74,200,33,7,0
NL,2000,16,3,3,2,0,0,1,0,0,1,4,0,0,0,0,12,0,74,200,35,9,0
NL,1993,3,2,2,1,0,0,0,0,0,1,1,0,0,0,0,8,0,76,210,21,0,0
NL,1995,524,87,139,22,3,23,86,8,4,73,99,1,1,4,10,140,0,76,210,23,2,0
NL,1996,598,114,185,32,5,30,110,14,1,87,88,0,1,7,14,157,1,76,210,24,3,0
NL,1997,597,100,176,41,3,21,111,20,5,76,88,8,0,6,19,157,1,76,210,25,4,1
NL,1998,601,123,188,29,5,34,107,16,6,96,93,1,1,8,17,160,1,76,210,26,5,2
NL,1999,567,116,181,41,1,45,110,25,3,126,94,18,0,6,20,157,0,76,210,27,6,3
NL,2000,579,118,180,38,1,36,111,14,7,95,64,10,0,10,14,156,1,76,210,28,7,3
NL,2001,572,113,189,33,5,38,102,9,10,98,82,20,0,5,13,159,1,76,210,29,8,4
NL,2002,548,90,179,35,1,26,100,8,2,107,89,23,0,5,18,158,0,76,210,30,9,5
NL,2003,555,103,169,33,2,27,106,2,2,94,83,13,0,6,10,153,0,76,210,31,10,5
NL,2004,472,69,117,20,1,30,96,2,0,84,96,8,0,7,14,137,0,76,210,32,11,5
NL,2005,358,66,106,30,0,21,72,5,1,72,56,5,0,2,9,109,0,76,210,33,12,5
NL,2006,411,87,133,28,3,26,86,6,1,61,73,4,0,4,12,110,0,76,210,34,13,5
NL,2007,513,108,173,42,4,29,102,5,1,82,75,10,0,5,21,134,0,76,210,35,14,5
NL,2008,439,82,160,24,1,22,75,4,0,90,61,16,0,4,13,128,1,76,210,36,15,5
NL,2009,488,80,129,23,2,18,71,4,1,101,89,18,0,6,14,143,0,76,210,37,16,6
NL,2010,317,47,84,21,0,10,46,5,0,61,47,6,0,3,10,95,0,76,210,38,17,6
NL,2011,455,56,125,33,1,18,70,2,2,51,80,10,0,6,10,126,1,76,210,39,18,6
NL,2012,387,58,111,23,0,14,62,1,0,57,51,6,0,3,15,112,1,76,210,40,19,7
NL,1963,15,1,2,0,0,0,1,0,0,0,4,0,0,0,0,6,0,72,185,21,0,0
NL,1965,74,2,11,1,0,1,9,1,0,2,23,0,0,0,0,30,0,72,185,23,2,0
NL,1966,495,74,136,16,4,8,57,16,8,30,62,2,5,4,13,139,0,72,185,24,3,0
NL,1967,411,46,101,10,5,5,30,12,2,19,57,6,7,5,8,129,0,72,185,25,4,0
NL,1968,509,63,151,29,4,14,55,23,12,31,98,3,4,3,8,147,0,72,185,26,5,0
NL,1969,483,92,164,25,4,12,75,16,8,64,60,10,1,3,11,137,1,72,185,27,6,0
NL,1970,506,71,140,25,8,10,63,12,3,57,87,2,0,6,26,134,0,72,185,28,7,1
NL,1971,505,63,161,24,6,14,69,6,5,53,87,6,3,5,9,136,0,72,185,29,8,1
NL,1972,375,39,92,15,1,5,52,1,6,30,83,4,2,4,10,106,0,72,185,30,9,1
NL,1973,339,48,88,13,0,11,48,1,1,28,51,6,1,8,11,92,0,72,185,31,10,1
NL,1974,461,62,130,23,1,13,60,3,3,38,79,3,2,3,11,124,0,72,185,32,11,1
NL,1975,50,2,12,1,0,0,2,0,0,3,6,0,0,0,0,21,0,72,185,33,12,1
AL,1976,40,2,8,1,0,0,3,0,0,5,5,0,1,0,1,12,0,72,185,34,13,1
NL,1967,135,13,34,7,0,2,16,0,0,14,33,3,2,4,2,53,0,74,185,26,0,0
NL,1968,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,74,185,27,1,0
AL,1964,374,37,86,16,4,6,39,6,3,22,38,2,3,1,2,118,0,73,180,21,0,0
AL,1965,367,41,99,13,5,5,37,8,1,28,45,0,3,0,7,112,0,73,180,22,1,0
AL,1966,252,26,59,11,5,4,23,1,2,22,27,4,0,0,5,115,0,73,180,23,2,0
AL,1967,159,18,46,6,2,3,25,0,1,11,23,3,1,1,2,89,0,73,180,24,3,0
AL,1968,354,38,83,13,0,5,29,1,1,17,53,0,2,1,11,111,0,73,180,25,4,0
AL,1969,336,50,74,18,3,3,33,1,1,39,36,3,2,2,7,111,0,73,180,26,5,0
AL,1970,191,29,42,7,0,6,21,1,1,33,33,4,1,3,3,89,0,73,180,27,6,0
AL,1971,138,15,35,5,0,5,11,1,3,9,21,1,0,0,3,83,0,73,180,28,7,0
AL,1972,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,73,180,29,8,0
AL,1979,47,6,12,5,1,0,6,0,0,2,7,0,2,0,1,18,0,70,175,28,0,0
NL,1996,58,7,10,0,2,1,7,2,2,8,12,0,0,1,0,34,0,72,180,26,0,0
AL,1962,28,3,9,2,0,0,8,0,0,4,6,2,3,1,0,18,0,70,185,28,0,0
AL,1963,16,4,3,0,1,1,2,0,0,2,2,1,0,0,1,17,0,70,185,29,1,0
AL,1966,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,70,185,32,4,0
AL,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,72,184,25,1,0
AL,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,75,195,31,6,0
NL,1992,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,80,1,75,195,35,10,1
NL,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,75,195,36,11,2
NL,1994,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,1,75,195,37,12,2
NL,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,75,195,39,14,3
AL,1997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75,0,75,195,40,15,3
NL,1998,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,46,0,75,195,41,16,3
AL,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,75,195,42,17,3
AL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,75,195,43,18,3
AL,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,72,191,25,0,0
AL,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,72,191,26,1,0
AL,2007,77,7,16,2,1,2,5,1,1,6,20,0,0,1,2,31,0,77,235,26,0,0
NL,2009,314,45,92,21,1,21,44,10,2,40,76,8,0,3,6,82,0,77,235,28,2,0
NL,2010,592,64,146,34,1,21,86,7,3,53,123,2,0,8,18,158,0,77,235,29,3,0
NL,2011,423,51,103,30,1,16,58,6,3,48,104,2,0,4,7,148,0,77,235,30,4,0
NL,2012,475,68,130,28,3,27,86,2,0,33,103,2,0,7,3,145,0,77,235,31,5,0
NL,2013,403,41,94,26,2,15,51,2,0,31,101,0,0,4,10,144,0,77,235,32,6,0
NL,2014,496,59,122,33,2,15,53,0,1,46,116,4,0,4,10,146,0,77,235,33,7,0
NL,1955,14,2,1,0,0,0,1,0,0,1,3,0,3,1,0,15,0,72,185,25,1,0
NL,1956,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,72,185,26,2,0
NL,1957,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,72,185,27,3,0
NL,1958,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,72,185,28,4,0
NL,1959,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,31,0,72,185,29,5,0
AL,1960,5,0,2,0,0,0,1,0,0,0,2,0,0,0,0,29,0,72,185,30,6,0
